"carat","cut","color","clarity","depth","table","price","x","y","z"
0.41,"Good","D","VS2",63.4,54,873,4.74,4.79,3.02
2.24,"Premium","I","SI2",62.5,59,16097,8.36,8.28,5.2
0.31,"Good","F","VS2",63.9,56,625,4.29,4.32,2.75
0.72,"Ideal","E","SI1",62.6,57,2731,5.69,5.74,3.58
0.32,"Ideal","E","VS1",61.6,57,758,4.35,4.39,2.69
2.23,"Premium","J","VS1",61.7,58,16025,8.41,8.34,5.17
0.57,"Ideal","G","VVS2",60.5,56,1976,5.36,5.38,3.25
0.79,"Ideal","G","SI1",61.6,55,2944,5.96,5.98,3.68
0.3,"Ideal","F","VVS1",61.7,58,814,4.26,4.3,2.64
0.34,"Premium","E","SI1",59,60,765,4.62,4.56,2.71
1.12,"Premium","G","VS2",60.7,53,6774,6.81,6.7,4.1
0.43,"Ideal","J","IF",62.4,56,890,4.84,4.87,3.03
0.52,"Ideal","E","VS1",60,56,1883,5.25,5.29,3.16
0.54,"Ideal","G","VVS1",61.3,56,1982,5.23,5.28,3.22
1.03,"Ideal","G","VS1",61.7,54,7119,6.49,6.52,4.01
0.98,"Fair","G","SI1",64.4,56,4281,6.33,6.24,4.03
2.03,"Very Good","G","SI1",61.3,59,18257,8.08,8.11,4.96
0.55,"Premium","E","SI2",59.7,58,1364,5.35,5.33,3.19
0.4,"Ideal","H","VVS2",62.2,56,877,4.7,4.75,2.94
0.35,"Premium","D","SI1",61.8,59,644,4.54,4.56,2.81
0.7,"Good","I","VS1",64.3,58,2271,5.56,5.61,3.59
0.74,"Premium","G","VVS1",61.2,59,3145,5.84,5.79,3.56
1.06,"Ideal","I","SI1",62.8,56,4333,6.52,6.47,4.08
1.13,"Ideal","G","VVS2",60.7,57,8192,6.74,6.81,4.11
0.4,"Ideal","E","VS2",62,57,975,4.7,4.66,2.9
2.5,"Premium","H","SI2",62.7,59,12071,8.65,8.61,5.41
0.5,"Fair","H","SI1",62.3,60,1078,5.09,5.06,3.16
0.82,"Ideal","F","SI1",62.6,57,2974,5.96,6.02,3.75
1.2,"Ideal","H","SI2",61.1,57,4368,6.9,6.81,4.19
0.75,"Premium","I","VS2",60,57,2329,5.93,5.9,3.55
1.11,"Ideal","G","VS2",61.2,56,6982,6.68,6.65,4.08
1,"Ideal","F","VVS2",61.3,56,5914,6.44,6.41,3.94
0.41,"Ideal","I","VVS1",61.8,55,863,4.76,4.79,2.95
1.2,"Ideal","J","VS1",61,57,5722,6.81,6.89,4.18
0.43,"Good","E","SI1",63.2,57,739,4.78,4.84,3.04
0.42,"Ideal","H","VS1",61.8,55,830,4.82,4.85,2.99
1.01,"Ideal","E","VS1",62.7,55,7665,6.45,6.4,4.03
0.56,"Ideal","E","VS1",61,57,1978,5.32,5.34,3.25
0.38,"Ideal","G","VS2",61.9,54.1,757,4.66,4.69,2.89
1.32,"Very Good","H","SI1",62.3,57,7270,7.04,6.99,4.37
0.95,"Premium","I","SI2",62.5,58,3237,6.3,6.24,3.92
1.62,"Premium","F","VS2",61.1,60,14961,7.57,7.56,4.62
0.92,"Good","F","SI2",64.2,58,3340,6.11,6.14,3.93
0.3,"Good","G","VVS2",63.6,57,878,4.3,4.26,2.72
1.51,"Ideal","G","SI1",62.3,54,10993,7.38,7.32,4.58
2,"Fair","H","SI2",68.7,55,9549,7.9,7.67,5.35
0.3,"Very Good","E","VS2",62.7,53,603,4.32,4.35,2.72
0.36,"Very Good","H","VS2",60,62,568,4.58,4.62,2.76
0.4,"Ideal","I","VVS2",61.4,56,1240,4.76,4.79,2.93
0.32,"Ideal","F","VS2",61.3,57,645,4.37,4.4,2.69
0.33,"Ideal","E","VS1",61.5,56.2,771,4.42,4.45,2.73
0.3,"Good","F","VVS1",63.7,59,752,4.17,4.24,2.68
0.37,"Ideal","E","VS1",61.4,55,1087,4.62,4.66,2.85
0.74,"Premium","G","SI2",62.7,60,2238,5.78,5.73,3.61
1.09,"Ideal","H","SI1",62.3,55,5125,6.58,6.61,4.11
0.36,"Very Good","H","IF",60.8,57,865,4.58,4.6,2.79
1.02,"Very Good","E","SI2",63,57,4398,6.39,6.44,4.04
0.57,"Ideal","E","SI1",61.9,57,2257,5.35,5.31,3.3
1.69,"Ideal","H","I1",62,56,6636,7.61,7.66,4.73
0.51,"Very Good","J","VS2",61.6,58,1008,5.09,5.14,3.15
0.6,"Premium","G","SI1",60.8,58,1286,5.44,5.39,3.29
1.01,"Premium","E","VS1",62,59,7964,6.42,6.38,3.97
1.05,"Ideal","I","VS2",60.3,57,5697,6.57,6.63,3.98
0.9,"Ideal","I","VS2",61.3,56,3805,6.24,6.2,3.81
0.3,"Very Good","H","VVS1",62.8,56,655,4.26,4.28,2.68
0.74,"Premium","F","SI1",58.7,58,2452,5.93,5.86,3.46
0.7,"Ideal","G","VS2",61.6,57,3253,5.7,5.73,3.53
0.52,"Very Good","F","SI1",61.3,56,1261,5.2,5.24,3.2
0.45,"Very Good","F","VS1",62.1,59,1179,4.85,4.81,3
0.41,"Premium","D","VVS2",62.2,58,1105,4.78,4.8,2.98
0.3,"Ideal","E","VS1",61.7,57,710,4.28,4.31,2.65
1.58,"Ideal","H","VS2",63,56,11419,7.39,7.46,4.68
0.99,"Ideal","F","VS1",61,55,5947,6.46,6.52,3.96
0.29,"Ideal","H","VVS2",61.7,56,511,4.29,4.33,2.66
0.5,"Ideal","I","SI1",59.8,59,1031,5.18,5.15,3.09
0.9,"Ideal","G","VS1",62.5,57,5080,6.18,6.13,3.84
0.3,"Premium","E","VVS2",61.5,60,789,4.28,4.31,2.64
0.34,"Good","E","SI1",63.9,56,596,4.44,4.48,2.85
1.02,"Ideal","D","VS1",60.5,56,8181,6.55,6.48,3.94
0.9,"Good","F","SI2",63.9,55,3453,6.15,6.12,3.92
0.52,"Ideal","F","SI1",62,53,1223,5.16,5.2,3.21
0.51,"Ideal","H","VVS2",61.2,57,1669,5.14,5.19,3.16
0.3,"Ideal","D","VS2",61.4,54,911,4.34,4.33,2.66
0.57,"Ideal","F","VVS2",61.6,57,2322,5.32,5.36,3.29
0.91,"Ideal","G","SI1",62.6,57,3884,6.16,6.21,3.87
0.32,"Ideal","G","VVS2",61.2,58,698,4.39,4.43,2.7
0.41,"Good","F","VS2",63.2,57,863,4.74,4.76,3
0.31,"Premium","D","SI2",60.1,60,593,4.41,4.38,2.64
0.91,"Very Good","F","SI1",63.5,58,3195,6.15,6.1,3.89
0.31,"Premium","H","VS1",62.4,58,698,4.34,4.28,2.69
1.03,"Fair","D","SI1",65.5,58,4441,6.18,6.13,4.03
0.9,"Ideal","G","SI1",62.1,56,4088,6.2,6.16,3.84
2.01,"Good","I","SI1",64.1,62,13464,7.85,7.94,5.06
1.16,"Ideal","D","VVS2",62,55,12989,6.68,6.72,4.19
0.7,"Very Good","D","VVS1",61.5,63,3920,5.78,5.64,3.51
1.02,"Premium","F","VS1",60.8,59,7677,6.49,6.46,3.94
1.16,"Premium","F","VS2",62.7,58,7003,6.71,6.65,4.19
0.31,"Ideal","F","VS2",62,56,625,4.35,4.39,2.71
0.31,"Premium","D","SI1",60,61,732,4.43,4.41,2.65
0.33,"Ideal","I","VS2",61.4,56,480,4.45,4.48,2.74
0.77,"Premium","E","SI2",61.3,55,2723,5.9,5.85,3.6
0.32,"Premium","F","VS2",59.4,58,645,4.44,4.48,2.65
0.31,"Premium","I","VVS1",61,58,732,4.39,4.33,2.66
1,"Good","I","VS1",63.7,56,5018,6.34,6.32,4.03
0.39,"Ideal","H","VS2",61.6,56,788,4.68,4.71,2.89
0.58,"Good","G","VS2",63.2,58,1287,5.36,5.28,3.36
2.58,"Fair","F","SI2",65.2,59,12500,8.58,8.51,5.57
1.08,"Premium","H","VS2",62.4,58,5250,6.56,6.49,4.07
0.31,"Ideal","D","VS1",60.5,55,877,4.43,4.39,2.67
0.42,"Ideal","F","SI1",60.8,54,843,4.83,4.94,2.97
1,"Fair","J","I1",65,59,1784,6.27,6.17,4.05
1.5,"Good","D","SI2",63.8,58,8518,7.2,7.16,4.58
1.21,"Premium","I","SI2",60.7,60,4879,6.88,6.82,4.16
0.4,"Very Good","I","SI1",63.2,54,765,4.69,4.67,2.96
1.73,"Premium","I","SI1",61.2,60,10957,7.67,7.65,4.69
0.71,"Premium","E","SI1",61.8,56,2516,5.77,5.72,3.55
1.72,"Premium","H","VS2",61.9,56,13122,7.74,7.67,4.77
0.73,"Ideal","G","VS1",62,55,3342,5.74,5.79,3.58
0.36,"Premium","G","SI2",61.9,56,608,4.59,4.55,2.83
0.32,"Very Good","H","SI1",61.8,56,482,4.38,4.41,2.71
2,"Premium","J","SI2",59.8,60,11899,8.13,8.09,4.85
0.4,"Good","D","SI2",63.9,53,798,4.71,4.68,3
0.71,"Good","F","VS2",63,59,2320,5.59,5.65,3.54
0.75,"Very Good","J","SI1",62.4,56,2083,5.78,5.82,3.62
0.33,"Premium","I","IF",62.1,58,694,4.39,4.43,2.74
0.9,"Good","D","VS2",65.8,58,4682,5.99,6.01,3.95
0.35,"Premium","E","VS2",59.5,58,767,4.59,4.62,2.74
0.56,"Ideal","F","VVS2",61.9,56,2462,5.29,5.32,3.28
0.33,"Ideal","H","VS2",61.8,54,539,4.45,4.48,2.76
1.03,"Ideal","E","VS2",61.7,56,7533,6.45,6.54,4.01
0.41,"Ideal","F","VS2",62.1,56,1107,4.79,4.74,2.96
1.02,"Very Good","E","VS1",60.1,59,7779,6.48,6.53,3.91
1.01,"Premium","F","VS2",60.3,59,6674,6.52,6.45,3.91
1.29,"Ideal","F","VS1",62.3,54.4,10727,6.93,7,4.34
1.54,"Premium","H","I1",62,60,4980,7.32,7.4,4.56
0.72,"Premium","G","SI1",62.8,60,2352,5.78,5.68,3.6
0.33,"Ideal","F","IF",61.5,55,1114,4.47,4.44,2.74
0.44,"Premium","F","VS1",61.9,59,1081,4.84,4.88,3.01
0.3,"Ideal","F","IF",62.2,57,886,4.3,4.32,2.68
0.36,"Ideal","D","SI1",61.6,56,851,4.58,4.54,2.81
1.05,"Good","H","SI1",63.2,56,4937,6.47,6.51,4.1
0.7,"Premium","E","SI1",61.9,59,2407,5.74,5.66,3.53
0.73,"Ideal","F","VVS2",61.7,54,3524,5.76,5.82,3.57
0.32,"Very Good","E","SI1",59.9,57,584,4.47,4.49,2.68
0.31,"Premium","G","VS1",59.5,59,625,4.4,4.47,2.64
1.01,"Premium","G","VS2",60.2,59,5864,6.55,6.48,3.92
1.16,"Ideal","J","SI1",60.7,57,4028,6.83,6.77,4.13
0.65,"Ideal","D","VVS2",60.7,57,4275,5.63,5.65,3.42
1,"Very Good","F","VS2",62.9,59,5929,6.3,6.33,3.97
0.34,"Ideal","H","VVS1",62,54,775,4.46,4.48,2.77
0.71,"Ideal","G","VS1",61.8,56.1,3123,5.72,5.74,3.54
1.2,"Premium","J","SI2",61.7,57,3782,6.85,6.79,4.21
0.41,"Ideal","F","VS1",60.8,56,1076,4.79,4.76,2.92
0.74,"Premium","F","VS2",61.7,58,2805,5.85,5.78,3.59
0.35,"Ideal","F","SI1",61.5,54,552,4.54,4.6,2.81
0.61,"Ideal","H","VS2",62,53,1591,5.47,5.49,3.4
0.76,"Ideal","G","VS2",61.7,55,3114,5.86,5.91,3.63
0.73,"Very Good","H","VS2",60.8,56,2779,5.82,5.84,3.55
0.5,"Very Good","D","SI1",60.8,63,1436,5.1,5.13,3.11
1.26,"Fair","G","SI2",53.2,61,4966,7.44,7.36,3.94
0.35,"Premium","H","VVS1",61.2,60,798,4.51,4.54,2.77
1.5,"Premium","D","SI2",61.9,58,8649,7.34,7.27,4.52
0.94,"Premium","E","SI1",62.4,56,4580,6.27,6.24,3.9
0.75,"Ideal","J","SI2",60.8,57,1944,5.91,5.87,3.58
1,"Ideal","E","SI2",62.9,56,3450,6.32,6.3,3.97
0.32,"Ideal","E","VVS2",60.9,55,837,4.41,4.43,2.69
1.22,"Premium","I","VS2",60.6,58,6149,6.93,6.89,4.19
0.5,"Ideal","J","SI1",62.3,55,895,5.07,5.11,3.17
0.96,"Good","H","SI2",60.1,64,3548,6.43,6.35,3.84
0.71,"Good","E","SI1",61.5,61,2573,5.64,5.67,3.48
1.05,"Very Good","G","SI2",62.6,62,4516,6.45,6.49,4.05
0.39,"Ideal","F","VS2",60,57,821,4.7,4.76,2.84
0.76,"Ideal","E","VS2",61.5,59,3497,5.84,5.86,3.6
1.2,"Ideal","H","SI1",62.9,57,5510,6.79,6.76,4.26
0.55,"Ideal","E","VS2",61.8,57,1667,5.27,5.34,3.28
0.72,"Premium","G","VVS2",61.6,58,2720,5.78,5.81,3.57
0.24,"Very Good","F","VS1",59.9,58,419,4.02,4.06,2.42
0.41,"Ideal","E","VS1",62.1,55,1153,4.78,4.75,2.96
0.23,"Very Good","F","IF",59.5,58,530,4,4.03,2.39
0.5,"Premium","E","VS2",61.4,58,1624,5.07,5.12,3.13
0.58,"Fair","D","SI2",65.1,58,1156,5.25,5.22,3.41
0.43,"Premium","F","VS1",62.5,58,1129,4.85,4.78,3.01
0.3,"Good","D","SI2",63.2,57,447,4.21,4.24,2.67
1.55,"Premium","H","VS1",60.8,60,8593,7.54,7.5,4.57
0.55,"Ideal","I","VVS1",61.7,56,1593,5.24,5.29,3.25
1.5,"Very Good","I","VS1",62.7,59,9519,7.19,7.26,4.53
0.38,"Very Good","F","VS1",62.1,54.7,1058,4.63,4.66,2.89
1.28,"Very Good","F","SI1",63,56,6566,6.9,7.03,4.39
1.52,"Premium","F","VS2",59.4,60,13530,7.61,7.5,4.49
1,"Premium","F","VS1",62.7,55,7056,6.39,6.34,3.99
0.9,"Very Good","D","SI2",59.5,58,3989,6.28,6.33,3.75
0.31,"Ideal","E","IF",60.7,56,1051,4.36,4.4,2.66
1.86,"Very Good","H","SI2",62.3,57,11416,7.82,7.85,4.88
1.27,"Ideal","G","SI2",61.8,56,6045,6.96,6.93,4.29
0.56,"Premium","G","SI2",60,60,1208,5.48,5.42,3.11
0.31,"Ideal","G","IF",61.4,55,891,4.35,4.38,2.68
1.19,"Premium","I","VS2",59.3,59,4591,6.98,6.88,4.11
0.79,"Ideal","I","SI1",60.5,58,2539,5.97,5.99,3.62
1.5,"Fair","F","SI1",64.3,58,10450,7.04,7.09,4.54
0.29,"Ideal","G","VVS1",62.4,56,673,4.22,4.24,2.64
0.3,"Very Good","E","SI1",62.9,56,526,4.24,4.31,2.69
1.6,"Premium","D","SI2",61.9,58,10064,7.54,7.49,4.65
0.46,"Ideal","H","VS1",61.2,55,1401,4.96,5.04,3.06
0.61,"Very Good","I","VVS2",62,54.4,1773,5.47,5.51,3.4
0.59,"Ideal","F","SI2",59.5,57,1221,5.5,5.54,3.28
0.3,"Ideal","E","VS2",61.6,56,844,4.3,4.27,2.64
0.41,"Premium","G","VVS1",59.9,59,1151,4.79,4.83,2.88
1.57,"Ideal","H","VS1",62.2,55,12810,7.44,7.49,4.64
1.2,"Premium","D","VVS1",62.1,59,15686,0,0,0
1.21,"Good","G","VS2",63.7,59,6906,6.59,6.67,4.22
0.57,"Ideal","E","VS2",60.4,57,1728,5.36,5.4,3.25
0.9,"Very Good","D","VS1",59.1,60,5795,6.24,6.28,3.7
0.53,"Very Good","F","SI2",62.5,57,1132,5.11,5.17,3.21
2.32,"Premium","I","SI1",61.2,58,18026,8.57,8.52,5.23
1.01,"Premium","D","SI1",62.7,58,4909,6.38,6.34,3.99
0.3,"Ideal","D","VS2",61.8,55,710,4.3,4.34,2.67
0.9,"Very Good","H","SI2",64.1,59,3255,5.97,6.07,3.86
0.36,"Ideal","D","VS1",61.7,55,1131,4.58,4.6,2.83
0.7,"Fair","F","SI1",65.3,54,1974,5.58,5.54,3.63
0.36,"Premium","D","VS2",60.5,58,852,4.6,4.63,2.79
0.74,"Very Good","G","VS1",60.9,59,3389,5.9,5.86,3.58
0.51,"Good","D","SI1",64,58,1349,5.06,5.03,3.23
0.32,"Ideal","H","VVS1",62.7,55,692,4.37,4.4,2.75
0.91,"Very Good","D","SI1",62.1,59,4466,6.1,6.18,3.81
0.32,"Ideal","E","VS2",62.1,56,702,4.38,4.41,2.73
1.01,"Good","E","VVS2",63.9,58,8415,6.31,6.37,4.05
0.53,"Good","E","VS2",63.5,59,1561,5.13,5.17,3.27
1,"Very Good","H","VS2",60.7,60,4978,6.55,6.49,3.96
0.9,"Very Good","H","VS2",63.6,58,4258,6.1,6.14,3.89
0.54,"Good","H","VS2",63.2,55,1338,5.2,5.24,3.3
0.31,"Ideal","G","VS2",61.4,56,544,4.34,4.36,2.67
1.12,"Premium","H","SI1",62.4,56,4994,6.74,6.63,4.17
1.05,"Ideal","J","VS2",62.3,56,4201,6.55,6.51,4.07
0.56,"Ideal","G","VS2",60.9,56,1662,5.34,5.36,3.26
1.08,"Good","J","VS2",64.3,58,3980,6.46,6.44,4.15
1.17,"Premium","I","SI1",62.6,58,4914,6.71,6.64,4.18
0.55,"Ideal","G","VVS1",61.5,55,2473,5.28,5.26,3.24
1.11,"Premium","G","SI2",62.3,58,4755,6.65,6.61,4.13
0.7,"Good","D","VVS1",59.2,59,4198,5.76,5.79,3.42
0.41,"Premium","E","VS1",62.8,58,1153,4.72,4.7,2.96
0.31,"Ideal","G","IF",61.4,56,891,4.38,4.41,2.7
0.42,"Ideal","F","VVS2",61.1,57,1142,4.82,4.84,2.95
2.1,"Premium","I","SI1",61.5,57,15007,8.25,8.21,5.06
0.38,"Ideal","F","VS1",62.4,54,998,4.68,4.64,2.91
2.28,"Ideal","I","SI2",62.9,57,16187,8.41,8.34,5.27
1.01,"Very Good","G","VS2",63.1,60,6108,6.36,6.31,4
0.79,"Premium","I","SI1",61.8,60,2317,5.96,5.92,3.67
0.45,"Very Good","D","SI1",61,59,927,4.94,5,3.03
0.81,"Premium","H","SI2",61.6,62,2313,6,5.92,3.67
0.7,"Fair","H","VS1",65.8,56,2415,5.54,5.49,3.63
0.31,"Premium","E","VS2",60.8,58,680,4.35,4.37,2.65
0.9,"Fair","G","SI1",64.5,57,3629,6.07,6.03,3.9
0.34,"Ideal","D","VS1",61.2,58,787,4.45,4.5,2.74
0.31,"Ideal","E","VS2",61.8,54,872,4.41,4.36,2.71
1.31,"Good","I","VS2",62.5,56,7236,7.03,6.98,4.38
0.9,"Ideal","H","VS2",61.9,55,4133,6.22,6.19,3.84
1.19,"Very Good","F","SI1",60.8,59,6526,6.85,6.89,4.18
0.43,"Ideal","H","SI1",62.4,56,716,4.81,4.83,3.01
0.36,"Ideal","F","VS1",61.5,55,803,4.57,4.61,2.82
0.46,"Ideal","D","VS1",62.6,56,1637,4.92,4.95,3.09
1.03,"Good","D","SI2",57.6,58,4177,6.6,6.67,3.82
0.52,"Premium","F","SI1",61.5,60,1191,5.15,5.16,3.17
0.9,"Good","J","VS2",62.3,64,3423,6.09,6.17,3.82
1.01,"Ideal","D","SI1",61.4,59,5812,6.4,6.44,3.94
2.34,"Premium","I","I1",61.5,60,8491,8.47,8.43,5.2
1.02,"Premium","J","VS2",61.6,58,3513,6.4,6.35,3.93
0.72,"Very Good","G","VS1",60.6,56,2970,5.84,5.87,3.55
0.4,"Premium","F","SI2",59.6,58,864,4.85,4.81,2.88
1.05,"Ideal","H","SI2",61.8,58,4604,6.52,6.55,4.04
0.43,"Ideal","G","VS1",61.1,56,1008,4.9,4.86,2.98
1.53,"Premium","J","VS1",60.1,59,8205,7.51,7.47,4.5
0.31,"Ideal","E","IF",61.9,55,1046,4.38,4.41,2.72
0.76,"Very Good","I","SI1",57.5,62,2316,6.03,6.08,3.48
1.01,"Good","D","SI1",64.1,60,4909,6.3,6.27,4.03
0.38,"Very Good","G","SI1",61.4,61,666,4.62,4.66,2.85
0.41,"Premium","D","SI2",62.3,58,876,4.77,4.74,2.96
1.54,"Ideal","F","VS1",60.3,57,18416,7.49,7.56,4.54
0.73,"Premium","E","SI1",62.7,58,2703,5.76,5.7,3.59
0.62,"Ideal","F","SI2",62,58,1446,5.44,5.49,3.39
0.81,"Premium","F","SI1",61.9,59,3043,5.97,5.95,3.69
1.5,"Ideal","E","SI1",62.4,56,9744,7.36,7.31,4.58
1.01,"Premium","E","SI1",59.8,59,5543,6.52,6.48,3.89
0.57,"Ideal","F","SI2",62.2,53,1308,5.34,5.4,3.34
0.52,"Good","G","VS1",63.9,56,1576,5.08,5.12,3.26
0.73,"Premium","G","SI1",62,58,2163,5.75,5.8,3.58
0.32,"Premium","G","VVS2",60.9,61,936,4.41,4.39,2.68
0.32,"Premium","I","VS2",62.2,59,576,4.37,4.35,2.71
0.7,"Ideal","J","SI2",61.6,57,2047,5.73,5.69,3.52
0.61,"Ideal","E","VVS2",62.4,53.9,2907,5.42,5.43,3.38
0.51,"Premium","F","VVS2",62.3,58,2056,5.1,5.08,3.17
0.71,"Premium","E","SI1",58.9,61,2329,5.79,5.75,3.4
1.51,"Premium","G","SI1",62.2,58,10497,7.26,7.3,4.53
1.01,"Very Good","F","VVS2",62.5,63,7715,6.41,6.38,4
0.9,"Premium","E","SI1",59,59,3508,6.34,6.3,3.73
2.14,"Ideal","I","VS2",62.2,57,13844,8.22,8.19,5.1
0.38,"Ideal","D","VS2",61.8,56,1013,4.65,4.67,2.88
1.12,"Very Good","G","VS1",62.2,59,7687,6.58,6.61,4.1
1.18,"Ideal","H","SI1",61.6,55.5,6076,6.77,6.85,4.19
0.43,"Premium","F","SI1",61.6,59,1016,4.87,4.83,2.99
0.3,"Premium","E","IF",61,59,1097,4.33,4.29,2.63
1.51,"Ideal","G","SI2",61.2,56.1,9104,7.39,7.41,4.53
0.32,"Very Good","I","IF",61.9,59,673,4.37,4.39,2.71
0.56,"Premium","E","SI2",62.6,59,1297,5.24,5.2,3.27
0.7,"Ideal","D","SI2",60.6,57,2828,5.74,5.77,3.49
0.32,"Ideal","G","VVS1",60.8,56,1080,4.44,4.37,2.68
1.17,"Ideal","D","SI2",62.7,57,5842,6.7,6.72,4.21
1.2,"Premium","F","SI1",62.4,58,6250,6.81,6.75,4.23
0.4,"Premium","D","SI1",61.6,58,772,4.69,4.73,2.9
0.75,"Ideal","F","SI2",62.6,55,2393,5.86,5.81,3.65
0.31,"Ideal","F","VVS1",61.2,57,878,4.42,4.4,2.7
1,"Very Good","H","SI2",59.7,58,4273,6.48,6.55,3.89
0.82,"Fair","F","SI2",56.7,70,2508,6.28,6.16,3.53
1.03,"Very Good","G","VS1",60.7,58,6628,6.5,6.55,3.96
0.35,"Ideal","F","IF",60.9,56,1035,4.54,4.56,2.77
0.3,"Ideal","D","SI1",61,56,552,4.3,4.33,2.63
0.41,"Ideal","E","VS1",61.7,57,1079,4.76,4.8,2.95
0.4,"Good","I","VS2",63.8,54,666,4.68,4.72,3
1.1,"Premium","G","VS2",60.5,60,6284,6.67,6.58,4.01
2.09,"Very Good","H","SI1",61.1,56,18392,8.23,8.3,5.05
1.26,"Ideal","G","VS1",61.6,56,9078,6.96,7.03,4.31
0.4,"Very Good","E","SI1",63,57,687,4.65,4.68,2.94
0.44,"Good","D","VVS1",59.2,57,2250,4.96,5,2.95
1.54,"Premium","G","VS2",61.6,59,12308,7.46,7.4,4.58
0.26,"Ideal","H","VVS2",61.8,55.7,478,4.08,4.1,2.53
0.56,"Ideal","E","VS1",60,55,2352,5.43,5.4,3.25
0.38,"Ideal","E","VS1",61.4,56,920,4.66,4.69,2.87
0.31,"Premium","G","VS1",61.2,60,802,4.39,4.37,2.68
0.7,"Good","F","VVS1",63.2,58,3018,5.58,5.62,3.54
0.63,"Ideal","G","SI2",62.8,56.3,1407,5.34,5.54,3.42
1.05,"Premium","G","SI2",63,57,4618,6.47,6.41,4.06
1.28,"Good","J","VS1",59.1,62,5759,7.06,7.16,4.2
0.37,"Premium","G","VVS2",59.1,60,1082,4.71,4.69,2.78
0.33,"Premium","G","VS1",61.6,57,797,4.51,4.42,2.75
0.31,"Very Good","E","VVS2",58.8,59,704,4.46,4.45,2.62
0.54,"Ideal","D","VS2",61.8,56,1993,5.24,5.21,3.23
0.37,"Ideal","F","VS1",61.1,57,1041,4.65,4.61,2.83
1.05,"Ideal","G","SI2",62.2,54,4667,6.52,6.56,4.07
0.7,"Premium","E","VS1",61.8,58,3016,5.71,5.75,3.54
0.43,"Ideal","F","SI2",60.7,57,742,4.88,4.91,2.97
1.23,"Very Good","F","VS1",59.1,58,9694,7.06,7.09,4.18
0.33,"Good","F","VVS1",60.2,64,724,4.47,4.5,2.7
0.41,"Ideal","I","VS2",61.5,55,747,4.8,4.82,2.96
0.31,"Ideal","E","VS2",61,56,680,4.38,4.41,2.68
2.09,"Ideal","I","SI2",61.2,57,13933,8.27,8.19,5.04
0.33,"Premium","D","VS1",60.3,61,933,4.51,4.48,2.71
0.42,"Ideal","E","VS2",62.3,55,958,4.77,4.83,2.99
0.46,"Ideal","G","VVS1",60.7,57,1453,4.98,5.03,3.04
0.4,"Premium","F","SI1",62.5,59,737,4.67,4.71,2.93
0.56,"Ideal","D","VS2",60.9,56,2066,5.36,5.31,3.25
1.24,"Premium","E","SI2",60.8,57,4278,6.98,6.94,4.23
0.7,"Ideal","I","VS2",62,54.1,2240,5.7,5.73,3.55
0.35,"Ideal","H","VVS1",61.7,56,1024,4.55,4.53,2.8
1.01,"Premium","G","SI2",60.4,59,4327,6.57,6.52,3.95
1.51,"Premium","J","VS1",61.8,61,8524,7.26,7.21,4.47
0.34,"Ideal","E","SI1",61.4,54,765,4.53,4.5,2.77
1.01,"Premium","F","VS1",61.4,60,7792,6.45,6.39,3.94
0.53,"Good","E","VS2",63.7,55,1607,5.12,5.15,3.27
1.77,"Ideal","D","SI2",60.9,53,10051,7.92,7.85,4.8
2.01,"Ideal","E","SI2",62.1,57,13387,8,7.88,4.93
0.34,"Ideal","E","SI2",62.4,54,454,4.49,4.52,2.81
0.7,"Premium","E","VS1",59.4,61,2826,5.78,5.74,3.42
0.53,"Good","G","SI1",63.8,56,1363,5.18,5.14,3.29
0.34,"Ideal","G","VS2",61.4,57,765,4.51,4.48,2.76
0.57,"Ideal","G","VVS2",61.7,54,2095,5.32,5.41,3.31
1.21,"Ideal","E","SI1",61.9,57,7424,6.88,6.79,4.23
1.6,"Premium","E","SI1",61.2,58,9229,7.59,7.5,4.62
0.7,"Premium","G","VS2",61.6,58,2633,5.69,5.73,3.52
0.23,"Very Good","E","VVS1",61.4,60,472,3.95,3.97,2.43
0.51,"Very Good","G","SI1",62.7,59,1243,5.07,5.13,3.2
0.52,"Ideal","G","VS1",61.3,56,1694,5.2,5.17,3.18
0.58,"Good","D","SI2",56.7,60,1563,5.59,5.53,3.15
0.33,"Ideal","F","VVS1",62.1,56,1062,4.46,4.43,2.76
0.74,"Ideal","G","SI1",61.6,55,2760,5.8,5.85,3.59
0.73,"Ideal","F","SI2",59.6,56,2164,5.89,5.85,3.5
0.3,"Good","I","SI1",63.4,57,394,4.23,4.25,2.69
0.48,"Very Good","D","VVS2",59.5,57,2329,5.16,5.12,3.06
0.33,"Ideal","F","VS1",61.2,56,723,4.46,4.49,2.74
1.12,"Premium","H","SI1",62.2,60,5266,6.59,6.65,4.12
0.95,"Premium","G","SI2",58.8,60,2937,6.35,6.31,3.72
0.56,"Premium","E","VVS2",61.5,58,2279,5.3,5.33,3.27
0.21,"Very Good","E","VS2",63.2,54,386,3.82,3.78,2.4
0.7,"Premium","I","SI2",63,56,1715,5.71,5.63,3.57
0.26,"Very Good","E","VS2",62.1,56,452,4.11,4.13,2.56
0.31,"Good","G","SI1",63.2,54,462,4.31,4.33,2.73
1.1,"Ideal","I","VS1",61.7,57,5544,6.65,6.62,4.09
0.32,"Ideal","E","VS2",62.1,56,702,4.4,4.43,2.74
1,"Very Good","G","SI1",63.3,60,4626,6.33,6.24,3.98
1.66,"Ideal","F","I1",62.1,58,6135,7.6,7.56,4.71
