"carat","cut","color","clarity","depth","table","price","x","y","z"
1.02,"Very Good","H","SI1",63.5,58,4688,6.39,6.36,4.05
0.6,"Premium","D","SI2",62,57,1196,5.43,5.35,3.34
1.03,"Ideal","E","SI1",58.9,56,4035,6.61,6.57,3.88
1,"Very Good","I","SI2",62.4,63,3217,6.35,6.44,3.99
1.51,"Good","F","VS2",64,59,8794,7.16,7.08,4.56
0.42,"Good","G","SI1",63.2,57,737,4.77,4.79,3.02
1,"Premium","H","SI1",61.5,58,4788,6.45,6.37,3.94
0.32,"Ideal","E","VS2",61.5,56,716,4.43,4.45,2.73
0.45,"Ideal","G","SI1",61.6,54,831,4.96,4.98,3.06
2.55,"Good","H","SI2",63.7,59,14775,8.66,8.57,5.49
0.34,"Premium","G","VS2",62.4,59,596,4.41,4.47,2.77
0.73,"Ideal","G","SI2",61.8,56,2585,5.76,5.83,3.58
0.3,"Ideal","H","VS1",62.2,57,675,4.3,4.28,2.67
0.59,"Very Good","E","SI2",60.5,58,1325,5.43,5.51,3.31
0.7,"Ideal","I","VS1",61.5,56,2924,5.71,5.75,3.52
0.74,"Very Good","F","VS1",61.7,57,3226,5.79,5.85,3.59
0.57,"Very Good","J","SI1",60.6,61,1037,5.36,5.4,3.26
0.26,"Ideal","F","IF",62,56,733,4.07,4.1,2.53
0.51,"Premium","E","VS2",61,60,1656,5.12,5.17,3.14
0.9,"Premium","H","VS1",62.4,58,4309,6.15,6.19,3.85
1.53,"Premium","F","VS2",62.2,58,13423,7.36,7.27,4.55
1.03,"Premium","F","SI1",60.9,61,5087,6.54,6.5,3.97
0.33,"Ideal","G","VS1",61.9,54,666,4.44,4.48,2.76
0.4,"Premium","G","VS2",61.9,58,966,4.76,4.74,2.94
0.34,"Ideal","I","IF",61.3,55,695,4.52,4.55,2.78
0.3,"Ideal","D","VS2",62.4,55,616,4.3,4.32,2.69
1.23,"Very Good","H","I1",61.9,60.6,3835,6.79,6.85,4.22
0.37,"Ideal","F","SI1",61.6,55,747,4.65,4.67,2.87
0.3,"Premium","E","VS2",62,60,658,4.23,4.26,2.63
0.9,"Good","D","SI2",59.5,62,3798,6.2,6.23,3.7
1.51,"Premium","G","VS2",61.2,61,13194,7.44,7.33,4.52
0.3,"Ideal","D","VS2",62.3,56,911,4.32,4.29,2.68
0.51,"Ideal","F","VVS2",61.2,56,2093,5.17,5.19,3.17
0.71,"Premium","F","SI1",60.9,59,2198,5.74,5.69,3.48
0.96,"Premium","H","SI1",62.7,58,3768,6.27,6.24,3.92
1.22,"Ideal","F","SI2",62.5,56.2,6401,6.81,6.85,4.27
0.41,"Very Good","E","SI2",63.5,55,818,4.73,4.69,2.99
0.32,"Ideal","G","VVS2",61.2,56,730,4.41,4.42,2.7
0.4,"Premium","J","SI1",61.4,58,675,4.79,4.76,2.93
0.31,"Ideal","F","VVS1",62,54,840,4.36,4.38,2.71
1.75,"Premium","G","VS2",62.8,59,16220,7.62,7.53,4.76
0.28,"Very Good","F","VS2",62.7,58,487,4.14,4.15,2.6
1.27,"Ideal","J","VS2",61.8,54,5285,6.95,6.98,4.31
0.36,"Premium","F","VS2",58.5,58,869,4.69,4.65,2.73
0.7,"Premium","F","SI2",60.6,57,1806,5.81,5.74,3.5
0.3,"Very Good","F","VS2",62.8,55,605,4.27,4.33,2.7
0.82,"Good","G","SI2",59.9,62,2893,6.02,6.04,3.61
0.7,"Very Good","H","SI1",60.4,61,2296,5.68,5.77,3.46
0.31,"Very Good","E","VVS1",60.3,57,752,4.41,4.44,2.67
0.9,"Very Good","H","VVS2",63.7,57,4592,6.09,6.02,3.86
1,"Fair","F","SI2",65.5,54,3864,6.2,6.16,4.05
1.06,"Ideal","D","VS1",61.7,55,8893,6.53,6.57,4.04
1.15,"Ideal","I","VS1",61.3,56,5930,6.74,6.76,4.14
0.35,"Ideal","I","VS1",61.6,56,709,4.58,4.54,2.81
0.54,"Ideal","E","SI2",60.6,57,1246,5.25,5.28,3.19
0.51,"Ideal","D","VVS2",61.3,56,3223,5.14,5.15,3.16
1.01,"Premium","G","VS1",62,58,6441,6.44,6.4,3.98
0.42,"Premium","G","VVS1",59.3,59,1179,4.9,4.92,2.91
0.33,"Premium","E","VS2",61.1,59,723,4.45,4.49,2.73
0.7,"Very Good","F","SI1",62.2,58,2230,5.66,5.69,3.53
0.33,"Ideal","H","IF",61.9,55,868,4.42,4.44,2.74
0.9,"Very Good","D","SI1",62.1,60,4289,6.11,6.19,3.82
0.7,"Premium","D","SI2",58.3,61,2167,5.74,5.7,3.33
0.71,"Ideal","H","SI1",62.3,54,2326,5.74,5.76,3.58
1.05,"Good","H","SI1",63.2,56,4937,6.47,6.51,4.1
0.51,"Ideal","G","IF",61.3,56,2163,5.15,5.19,3.16
1.01,"Very Good","D","SI2",59.9,61,5252,6.46,6.5,3.88
0.5,"Ideal","G","VVS2",61.4,56,1787,5.11,5.15,3.15
0.72,"Premium","F","VS2",61.6,58,2724,5.76,5.73,3.54
0.42,"Premium","F","VS2",61.7,59,945,4.82,4.75,2.95
2.01,"Fair","E","SI2",62.1,66,14948,7.99,7.92,4.94
0.32,"Very Good","E","SI1",63.5,56,672,4.38,4.34,2.77
0.42,"Ideal","G","VVS2",60.6,56,933,4.86,4.88,2.95
1.5,"Very Good","H","VS2",62,55,9706,7.26,7.37,4.57
1.23,"Very Good","G","VVS2",62,58,9803,6.77,6.82,4.21
0.38,"Good","F","VS2",56.2,61,873,4.84,4.87,2.73
2.11,"Very Good","H","SI2",61.5,60,15530,8.22,8.3,5.08
1.5,"Very Good","J","VS2",62.4,60,7402,7.21,7.32,4.53
1.51,"Very Good","E","VS2",63.2,56,13757,7.28,7.22,4.58
0.32,"Very Good","F","SI1",62.7,57,533,4.37,4.4,2.75
1.31,"Premium","H","SI1",59.3,59,7395,7.18,7.13,4.24
0.7,"Premium","G","VS1",62.6,58,2648,5.64,5.61,3.52
1.07,"Ideal","G","VS2",61.7,55,7577,6.53,6.57,4.04
0.41,"Ideal","F","VS1",62.1,56,1007,4.74,4.76,2.95
1.01,"Ideal","G","VS2",60.6,58,6295,6.44,6.5,3.92
1.21,"Ideal","E","VS1",62.2,57,8348,6.83,6.8,4.24
0.7,"Fair","G","SI1",61.7,66,2352,5.7,5.58,3.48
0.3,"Premium","G","VVS2",61.2,58,878,4.34,4.32,2.65
1,"Good","D","SI1",65.1,54,4786,6.23,6.27,4.07
1.2,"Premium","G","VS1",62.4,58,8602,6.82,6.8,4.25
0.41,"Premium","E","VS1",59.8,61,1153,4.85,4.79,2.88
0.77,"Ideal","I","VS1",61.4,56,2635,5.86,5.9,3.61
0.33,"Ideal","I","VVS2",62.4,56,579,4.41,4.43,2.76
0.73,"Ideal","D","SI1",62.4,53,3195,5.79,5.82,3.62
0.31,"Ideal","D","VS2",62.3,55,734,4.33,4.37,2.71
0.4,"Ideal","I","VS2",61.7,57,770,4.73,4.77,2.93
2.5,"Fair","H","SI2",64.9,58,13278,8.46,8.43,5.48
1.01,"Good","D","SI2",63.8,61,3671,6.13,6.06,3.89
0.72,"Very Good","E","SI1",63.1,60,2608,5.65,5.7,3.58
1.01,"Premium","G","SI2",60.6,59,3981,6.49,6.41,3.91
1.04,"Good","J","VS2",58.2,64,3285,6.64,6.53,3.85
1,"Very Good","H","VS2",62.9,57,5121,6.31,6.35,3.98
1.01,"Premium","G","SI2",60.1,59,4327,6.55,6.46,3.91
0.65,"Ideal","H","VVS2",61.6,58,2210,5.56,5.6,3.44
0.55,"Ideal","D","VS1",61.4,57,2054,5.26,5.29,3.24
1.62,"Very Good","H","SI1",62.8,59,10521,7.4,7.45,4.66
0.36,"Ideal","F","IF",62.2,55,1215,4.62,4.57,2.86
1.5,"Fair","H","VS2",65.2,58,10206,7.12,7.06,4.62
0.43,"Ideal","G","VS1",61.2,57,880,4.83,4.88,2.97
0.38,"Very Good","E","VVS1",62.4,57,1098,4.62,4.71,2.91
0.42,"Ideal","F","VS1",61.9,57,1103,4.81,4.79,2.97
1.5,"Good","I","VS2",60.5,60,8780,7.26,7.32,4.41
1.21,"Very Good","G","VVS2",60.4,56,9484,6.88,6.92,4.17
0.71,"Very Good","I","SI1",62.6,63,1883,5.61,5.54,3.49
1.71,"Ideal","E","SI2",62.7,55,13097,7.69,7.62,4.8
1,"Good","G","VS2",56.7,62,4838,6.64,6.59,3.75
1.01,"Premium","F","SI2",62.8,60,4497,6.4,6.33,4
0.59,"Very Good","F","VS2",62,58,1764,5.35,5.42,3.34
0.7,"Ideal","G","VVS1",62.3,57,3123,5.61,5.65,3.51
0.31,"Ideal","D","SI1",61.9,57,732,4.36,4.33,2.69
0.31,"Very Good","G","VS2",60.9,57,559,4.37,4.39,2.67
1.02,"Very Good","J","SI2",63.1,58,3359,6.38,6.34,4.01
0.8,"Very Good","E","VS1",62.4,54,4495,5.98,5.94,3.72
1.01,"Ideal","E","VVS1",62,57,10954,6.39,6.45,3.98
0.9,"Good","G","SI1",60,61,3752,6.19,6.22,3.72
0.7,"Ideal","G","SI1",62.4,56,2478,5.66,5.69,3.54
0.41,"Ideal","J","VS2",62.2,54.4,637,4.72,4.75,2.95
0.36,"Very Good","E","VS2",59.9,55,631,4.66,4.69,2.8
0.31,"Ideal","D","VS2",62,55,734,4.36,4.38,2.71
0.36,"Premium","H","VS1",60.8,59,810,4.62,4.59,2.8
0.7,"Very Good","F","VS2",62.3,56,2362,5.66,5.71,3.54
0.3,"Ideal","E","VS2",61.8,56,844,4.33,4.31,2.67
1.03,"Very Good","H","SI1",61.1,59,4520,6.5,6.56,3.99
1.11,"Ideal","D","VS2",61.2,57,10443,6.69,6.71,4.1
0.34,"Premium","D","SI1",62.7,59,626,4.42,4.45,2.78
0.27,"Ideal","H","VVS2",62.2,56,527,4.15,4.18,2.59
2.05,"Ideal","H","SI2",60.4,58,15857,8.21,8.27,4.98
0.33,"Very Good","I","SI1",61.4,58,445,4.46,4.5,2.75
0.5,"Ideal","F","SI1",60.2,63,1374,5.12,5.15,3.09
0.78,"Ideal","G","VS2",62.2,57,3171,5.87,5.9,3.66
1.61,"Ideal","G","VS2",62.2,56,13553,7.52,7.47,4.66
1.01,"Good","E","SI1",64.1,62,4480,6.26,6.19,3.99
1.51,"Premium","J","SI1",58.4,60,7314,7.58,7.53,4.41
1.01,"Very Good","D","SI1",60.7,58,5422,6.49,6.45,3.93
0.3,"Premium","H","SI1",60.8,61,540,4.3,4.25,2.6
1.38,"Very Good","H","SI1",63.2,56,7836,7.08,7.03,4.46
1.02,"Premium","E","VS2",61.9,62,6215,6.47,6.38,3.98
1.1,"Very Good","D","SI2",58.6,63,4361,6.76,6.69,3.94
1.51,"Good","F","SI2",63.8,59,8245,7.22,7.18,4.59
1.25,"Premium","J","SI1",62,61,4200,6.86,6.84,4.25
0.3,"Very Good","E","VVS2",62.4,58,622,4.28,4.31,2.68
0.7,"Premium","G","VVS1",62.8,58,3234,5.68,5.62,3.55
1.01,"Ideal","G","SI2",63.2,57,4038,6.33,6.28,3.99
1.03,"Ideal","H","VS2",62.3,56,5364,6.46,6.44,4.02
0.57,"Ideal","G","SI1",62,55,1662,5.35,5.32,3.31
1.02,"Very Good","F","SI2",63,58,4162,6.38,6.44,4.04
0.57,"Ideal","H","SI1",61.6,60,1304,5.33,5.35,3.29
0.28,"Ideal","E","VVS2",60.7,57,612,4.22,4.25,2.57
0.33,"Very Good","G","SI2",62.9,55,434,4.41,4.46,2.79
0.32,"Ideal","E","VVS2",61.9,54,843,4.41,4.44,2.74
0.5,"Premium","D","VS2",61.2,60,1845,5.12,5.08,3.12
0.3,"Ideal","F","IF",59.4,60,873,4.37,4.39,2.6
0.34,"Very Good","E","VS2",62.8,58,745,4.43,4.45,2.79
0.37,"Ideal","H","VVS1",62,53,815,4.63,4.66,2.88
1.73,"Ideal","I","VS2",61,56,13465,7.72,7.79,4.73
1.31,"Premium","I","SI2",59.1,59,5744,7.2,7.15,4.24
1.01,"Very Good","G","SI2",62,58,4249,6.37,6.41,3.96
1,"Premium","E","SI2",62.8,59,4200,6.34,6.3,3.97
0.76,"Ideal","D","VS2",60.2,56,3352,5.92,5.95,3.57
1,"Very Good","H","SI1",62.2,59,4830,6.32,6.35,3.94
0.34,"Ideal","F","VS1",61.9,55,760,4.49,4.52,2.79
1.1,"Premium","H","SI2",62.6,57,4435,6.6,6.56,4.12
1.03,"Ideal","G","SI2",62.8,54,4557,6.51,6.46,4.07
1.01,"Very Good","E","VVS2",63.4,57,8797,6.45,6.33,4.05
1.24,"Ideal","E","SI2",59.2,55,5444,7.05,7.03,4.17
0.91,"Ideal","F","SI1",62,55,5176,6.21,6.24,3.86
0.5,"Premium","F","SI1",60.1,59,1332,5.17,5.14,3.1
0.79,"Premium","G","SI1",61.2,56,3539,6,5.96,3.66
0.31,"Premium","G","VS1",62.4,58,625,4.31,4.34,2.7
0.71,"Ideal","F","SI2",61.4,55,2525,5.76,5.78,3.54
1.79,"Premium","J","SI1",60.9,60,9205,7.79,7.83,4.76
1.08,"Ideal","F","VS2",61.9,55,7110,6.58,6.64,4.09
1.53,"Very Good","E","VS2",61.2,60,14282,7.49,7.4,4.56
2.03,"Ideal","J","SI2",63.2,55,11951,7.99,8.03,5.06
1.11,"Ideal","G","SI1",62.6,57,5061,6.64,6.59,4.14
0.72,"Ideal","J","VS1",61.1,56,2177,5.84,5.82,3.56
0.32,"Ideal","I","SI1",60.5,58,450,4.43,4.49,2.7
1.28,"Premium","H","VS2",59.4,60,5878,7.07,7.03,4.19
1,"Good","G","VS1",63.9,55,5920,6.28,6.34,4.03
1,"Very Good","H","SI1",60.9,58,5287,6.43,6.46,3.93
0.31,"Fair","G","VVS2",65.5,58,629,4.25,4.24,2.78
0.57,"Premium","E","VS2",61,58,1949,5.34,5.31,3.25
0.4,"Ideal","I","VVS2",62,57,758,4.73,4.75,2.94
1.01,"Fair","F","VS1",64.6,60,6366,6.26,6.16,4.01
0.52,"Very Good","E","SI2",62.6,58,1190,5.11,5.14,3.21
1.1,"Premium","F","SI1",59.5,59,5717,6.7,6.77,4.01
0.91,"Ideal","E","SI2",62.2,57,3800,6.2,6.24,3.87
0.32,"Ideal","G","VS1",61.6,57,828,4.42,4.38,2.71
0.38,"Very Good","D","SI1",62,55,586,4.67,4.72,2.91
1.12,"Ideal","G","VVS2",62.5,56,8592,6.59,6.66,4.14
0.3,"Ideal","E","VS2",61.6,56,844,4.3,4.27,2.64
0.53,"Premium","E","SI1",61.8,60,2099,5.21,5.18,3.21
0.3,"Ideal","D","SI1",61.9,56,552,4.28,4.31,2.66
1.53,"Ideal","G","VS2",61.6,57,13369,7.4,7.3,4.53
0.32,"Ideal","E","VVS2",61.2,56,816,4.39,4.43,2.7
0.41,"Ideal","E","SI2",61.5,58,654,4.79,4.83,2.96
0.83,"Ideal","J","VS2",61.5,57,2241,6.08,6.03,3.72
0.44,"Premium","H","SI2",59.6,60,759,4.95,4.93,2.96
0.7,"Fair","D","SI1",66.5,55,2339,5.51,5.47,3.65
0.41,"Good","E","SI2",63.8,57,638,4.68,4.75,3.01
0.72,"Ideal","E","VS1",61.2,56,3409,5.78,5.83,3.55
1.01,"Good","H","VS2",63.1,59,5166,6.3,6.34,3.99
1.05,"Very Good","G","SI2",63.5,57,4427,6.39,6.43,4.07
1.49,"Fair","H","I1",66.9,61,6425,6.93,6.89,4.62
0.41,"Premium","G","VS2",59.2,58,1061,4.83,4.8,2.85
0.52,"Ideal","J","SI1",62,54,930,5.15,5.18,3.2
0.8,"Ideal","G","VVS2",61.5,55,4740,5.95,5.99,3.68
0.36,"Ideal","E","VS2",61.9,56,1013,4.59,4.56,2.83
1.54,"Ideal","G","VVS1",60.8,57,16316,7.49,7.45,4.54
2.03,"Ideal","G","SI1",62,57,14637,8.1,8.05,5.01
0.4,"Very Good","H","SI1",62.1,62,666,4.7,4.73,2.93
0.74,"Premium","F","VS2",61.9,56,2805,5.8,5.77,3.58
0.51,"Premium","D","SI1",63,59,1574,5.11,5.05,3.2
0.73,"Very Good","F","SI1",61.3,56,3023,5.78,5.84,3.56
0.9,"Ideal","E","SI2",62.1,56,3804,6.25,6.19,3.86
0.51,"Good","G","VVS2",63.7,54,1895,5.1,5.08,3.24
0.42,"Ideal","G","VVS1",61.2,56,1235,4.86,4.85,2.97
0.33,"Ideal","G","VVS2",61.5,56,752,4.45,4.49,2.75
1.13,"Ideal","E","VVS1",60.6,57,14525,6.72,6.77,4.09
0.56,"Ideal","D","VS2",60.9,56,2066,5.35,5.32,3.25
0.75,"Very Good","E","VS2",62.8,55,3206,5.77,5.79,3.63
2.08,"Very Good","D","SI2",60.1,59,18405,8.29,8.37,5.01
1.27,"Ideal","F","IF",61.3,55,15377,6.98,7.02,4.29
1.63,"Very Good","G","SI2",62.5,57,9556,7.54,7.57,4.72
0.4,"Very Good","E","VS1",62.4,54,1053,4.71,4.75,2.95
0.72,"Premium","F","SI1",59.9,58,2742,5.85,5.81,3.49
0.7,"Good","F","VS1",62.8,61,2810,5.57,5.61,3.51
1.05,"Ideal","G","VVS2",62.2,56,8645,6.49,6.53,4.05
0.3,"Good","D","SI1",63.3,55,552,4.28,4.31,2.72
0.9,"Good","G","VVS2",63.6,58,4914,6.11,6.1,3.88
0.3,"Ideal","G","IF",62,55,863,4.33,4.35,2.69
0.4,"Very Good","F","VVS2",62.8,56,1088,4.69,4.73,2.96
0.3,"Premium","D","IF",62.1,59,1208,4.29,4.27,2.66
1.01,"Premium","H","VS1",61.1,58,5515,6.48,6.45,3.95
1.22,"Ideal","E","SI2",62.8,54,4974,6.78,6.75,4.25
0.7,"Premium","E","VS1",61.8,58,3016,5.71,5.75,3.54
0.31,"Premium","D","SI1",62,58,732,4.35,4.3,2.68
0.5,"Fair","F","I1",57.5,66,827,5.3,5.17,3.01
0.42,"Very Good","D","VS1",62.5,57,1109,4.75,4.85,3
0.3,"Premium","H","SI1",62.9,59,554,4.28,4.24,2.68
0.27,"Very Good","F","VVS2",61.3,62,552,4.15,4.2,2.56
0.37,"Very Good","H","VVS2",62.2,59,746,4.54,4.56,2.83
0.34,"Ideal","H","VS1",62.5,57,765,4.46,4.43,2.78
0.71,"Very Good","J","SI2",61.1,58,1764,5.67,5.76,3.49
0.31,"Premium","J","VS2",62.3,60,488,4.34,4.29,2.69
1.51,"Good","I","VVS1",64,60,9471,7.26,7.21,4.63
0.5,"Good","F","SI2",57.7,62,926,5.22,5.18,3
1.07,"Ideal","G","VS1",61.8,57,6793,6.52,6.58,4.05
0.36,"Ideal","H","VS1",61.8,57,810,4.6,4.56,2.83
2.17,"Very Good","I","SI1",62.1,61,15760,8.24,8.27,5.13
0.8,"Premium","J","VS2",62.7,61,2045,5.89,5.84,3.68
0.73,"Premium","F","SI1",61.9,60,2527,5.81,5.78,3.59
0.5,"Premium","G","SI1",63,56,1138,5.07,5.02,3.18
0.5,"Fair","E","SI2",59.8,66,1114,5.18,5.09,3.07
0.92,"Premium","D","SI2",59.4,59,3877,6.39,6.28,3.76
0.31,"Premium","I","VS1",62.3,59,628,4.35,4.29,2.69
1.65,"Very Good","H","VS1",62,58,12773,7.56,7.66,4.72
1.01,"Very Good","H","SI2",58.8,58,4166,6.57,6.62,3.88
0.3,"Ideal","D","VVS2",62,53,814,4.33,4.35,2.69
0.71,"Ideal","F","SI1",60.7,56,2770,5.77,5.8,3.51
0.71,"Ideal","I","SI1",61.9,56,2178,5.7,5.73,3.54
0.41,"Very Good","F","VS1",60.7,56,1007,4.77,4.82,2.91
0.32,"Ideal","E","VS1",61.7,56,745,4.41,4.44,2.73
0.91,"Fair","D","VS2",65.7,56,4107,6.1,6.05,3.99
0.53,"Ideal","F","VS1",62,55,1812,5.15,5.2,3.21
0.3,"Ideal","F","VS1",62.6,57,731,4.34,4.29,2.7
0.9,"Ideal","I","VS2",61.3,56,3805,6.24,6.2,3.81
0.31,"Premium","F","VS2",61.2,58,802,4.37,4.35,2.67
1.52,"Premium","D","SI1",59.5,61,12823,7.5,7.43,4.44
0.73,"Ideal","F","SI2",62.2,60,2355,5.72,5.75,3.57
0.3,"Ideal","G","IF",62,54,863,4.33,4.35,2.69
1.08,"Ideal","F","SI1",62.9,57,5106,6.54,6.53,4.11
0.5,"Very Good","E","VS2",60.9,58,1605,5.14,5.17,3.14
1.82,"Premium","H","SI1",62,59,14949,7.81,7.77,4.83
0.8,"Premium","G","SI2",62.1,55,2484,5.96,5.9,3.68
0.3,"Very Good","G","VVS1",62.6,62,737,4.21,4.26,2.65
1.04,"Very Good","F","SI2",62.4,54,4364,6.46,6.53,4.05
0.9,"Ideal","D","VS2",61.2,56,6689,6.2,6.26,3.81
0.71,"Ideal","F","VS2",62.2,55,3405,5.72,5.76,3.57
0.73,"Ideal","F","VS1",61.1,57,3140,5.8,5.89,3.57
1.01,"Premium","F","VS2",59.2,60,6416,6.51,6.54,3.86
1.02,"Premium","E","SI1",61.5,58,5278,6.51,6.46,3.99
0.32,"Ideal","D","SI1",62.9,56,706,4.4,4.38,2.76
0.33,"Ideal","J","VS1",62.1,55,557,4.44,4.41,2.75
0.57,"Ideal","I","VS1",61.6,56,1355,5.33,5.35,3.29
1.06,"Ideal","H","SI1",61.4,55,5194,6.62,6.58,4.05
0.71,"Premium","D","SI2",61.6,60,2317,5.7,5.64,3.49
0.4,"Ideal","G","VVS2",61.4,53,883,4.73,4.81,2.93
1.32,"Premium","G","SI2",59.2,61,4373,7.21,7.14,4.25
0.7,"Premium","D","SI1",60.8,58,2473,5.79,5.66,3.48
0.4,"Very Good","E","VS2",62,57,912,4.66,4.7,2.9
0.34,"Ideal","D","IF",62.1,57,2346,4.52,4.46,2.79
1,"Very Good","E","SI2",59.5,63,4004,6.41,6.47,3.83
1.01,"Good","F","VS2",60.1,60,5902,6.46,6.51,3.9
0.33,"Ideal","F","VVS1",61.9,55,1021,4.44,4.42,2.74
0.55,"Ideal","G","VVS2",62.5,56,2129,5.25,5.22,3.27
0.41,"Ideal","G","VS2",61.4,55,827,4.75,4.8,2.93
0.51,"Very Good","J","SI1",62.6,59,930,5.06,5.1,3.18
2,"Fair","H","SI2",64.5,56,11655,7.93,7.86,5.09
1.54,"Premium","I","VS1",61.6,58,10164,7.39,7.42,4.56
0.52,"Ideal","F","SI2",60.9,57,1226,5.22,5.2,3.17
0.93,"Very Good","G","SI1",62.5,57.8,3933,6.15,6.28,3.87
0.3,"Very Good","F","VVS1",62.6,56,814,4.27,4.29,2.68
0.25,"Very Good","F","VVS2",60.4,59,575,4.09,4.12,2.48
0.45,"Very Good","D","SI1",61,59,927,4.94,5,3.03
2.01,"Premium","I","VS2",60.5,60,16778,8.17,8.15,4.94
0.32,"Premium","H","VS2",62.7,58,471,4.33,4.35,2.72
0.54,"Premium","F","SI1",59.7,59,1369,5.36,5.3,3.18
1.23,"Ideal","J","SI1",63.1,58,4959,6.8,6.74,4.27
0.51,"Ideal","G","VVS1",62.3,55,2005,5.1,5.14,3.19
0.36,"Ideal","G","VVS2",61.7,54,794,4.59,4.62,2.84
0.37,"Ideal","F","VS2",60.6,56,957,4.64,4.63,2.81
0.9,"Ideal","G","SI2",62.7,55,3428,6.11,6.17,3.85
0.58,"Very Good","J","SI1",62.1,57,1095,5.35,5.41,3.34
1.06,"Ideal","D","SI2",61.2,57,4682,6.59,6.51,4.01
0.33,"Ideal","D","VS2",62.3,54,667,4.43,4.46,2.77
1.53,"Ideal","H","SI1",61.9,58,8289,7.38,7.42,4.58
0.33,"Premium","E","VS2",62,59,723,4.39,4.41,2.73
0.75,"Very Good","J","SI1",63.1,57,1958,5.79,5.74,3.64
0.7,"Good","H","SI1",63.7,57,2394,5.58,5.57,3.55
2.08,"Very Good","J","VS2",60.6,61,13732,8.24,8.34,5.02
0.31,"Ideal","G","VVS1",62.1,53,789,4.36,4.4,2.72
1.3,"Very Good","G","VS1",62.5,57,9837,6.92,6.96,4.34
0.32,"Very Good","J","SI1",63.2,56,480,4.36,4.31,2.74
0.3,"Ideal","G","SI1",62.3,56,477,4.29,4.31,2.68
0.9,"Very Good","F","VS1",61.5,55,5167,6.25,6.28,3.85
0.34,"Ideal","E","VS2",62.6,55,956,4.45,4.43,2.78
1.21,"Ideal","I","VS1",61.8,56,7037,6.83,6.87,4.23
0.3,"Premium","G","VVS2",61.3,58,878,4.34,4.28,2.64
0.71,"Good","H","SI1",58.3,61,2131,5.84,5.79,3.39
0.77,"Premium","F","SI2",61.6,58,2247,5.9,5.88,3.63
0.35,"Ideal","E","IF",62.2,56,1197,4.51,4.52,2.81
0.39,"Premium","F","VVS1",59.7,58,1290,4.75,4.73,2.83
0.5,"Ideal","H","VVS1",62.5,53,1648,5.09,5.12,3.19
0.71,"Ideal","H","VS2",61.8,55,3080,5.73,5.75,3.55
0.31,"Good","G","VVS1",63.1,56,816,4.33,4.35,2.74
0.51,"Ideal","E","VS2",61.9,55,1675,5.1,5.14,3.17
1.5,"Ideal","I","VS2",62.6,57,9586,7.26,7.31,4.56
0.26,"Ideal","H","VS1",62.6,56,448,4.07,4.09,2.55
0.64,"Ideal","H","SI1",61.7,55,1880,5.54,5.57,3.43
0.82,"Ideal","I","VS1",61.6,57,2986,6,6.05,3.71
1,"Premium","D","SI2",62.4,58,4730,6.33,6.36,3.96
0.5,"Good","E","SI2",63.7,55,1181,5.08,5.03,3.22
0.4,"Good","D","VS1",63.2,56,898,4.69,4.74,2.98
1,"Fair","G","SI1",67.7,57,3631,6,6.15,4.11
0.8,"Ideal","D","SI1",62.6,55,3597,5.91,5.94,3.71
0.41,"Very Good","E","SI1",61.4,56,755,4.77,4.81,2.94
1.06,"Very Good","F","SI2",62.6,60,4634,6.54,6.44,4.06
2.19,"Ideal","D","SI2",61.8,57,18693,8.23,8.49,5.17
1.44,"Premium","F","SI1",62.9,58,9653,7.2,7.14,4.51
0.32,"Ideal","G","VS2",59.8,57,720,4.46,4.43,2.66
1.02,"Premium","D","SI1",62.3,59,5890,6.38,6.42,3.99
1.01,"Premium","D","SI1",61.2,60,5780,6.47,6.41,3.94
0.3,"Very Good","I","VS1",63.4,54,608,4.32,4.29,2.73
0.74,"Ideal","H","VVS1",62.5,55,3287,5.76,5.79,3.61
1,"Very Good","H","SI1",62.4,58,4574,6.37,6.42,3.99
0.6,"Very Good","H","VS2",64.2,57,1597,5.27,5.32,3.4
1.51,"Good","I","SI1",63.8,57,6046,7.21,7.18,4.59
1.01,"Fair","F","VS2",65.2,52,5090,6.31,6.29,4.11
0.26,"Very Good","G","VS1",62.1,56,418,4.07,4.11,2.54
1.27,"Very Good","H","VS1",60.7,54,8235,7.01,7.05,4.27
1.22,"Premium","I","SI2",61.7,59,4735,6.84,6.8,4.21
1.52,"Very Good","D","SI2",58.6,59,9817,7.43,7.48,4.37
0.32,"Ideal","E","SI1",61.8,55,720,4.45,4.42,2.74
0.71,"Ideal","D","VS2",61.2,55,4029,5.74,5.78,3.53
0.58,"Good","E","VVS1",61.9,63,2243,5.27,5.33,3.28
1.18,"Premium","E","I1",62.5,58,3965,6.75,6.62,4.18
0.53,"Ideal","F","VS1",61.5,56,1624,5.21,5.25,3.22
0.55,"Ideal","D","VS2",62.7,57,1755,5.2,5.23,3.27
0.41,"Premium","G","VS2",59.9,59,1061,4.86,4.82,2.9
0.34,"Premium","H","VS1",62.1,58,765,4.49,4.46,2.78
2.1,"Ideal","F","SI2",61,60,18124,8.22,8.2,5.01
0.41,"Good","G","SI2",63.4,58,611,4.7,4.73,2.99
0.32,"Premium","I","SI2",60,58,530,4.48,4.45,2.68
0.32,"Ideal","G","VS1",62.3,54,645,4.37,4.39,2.73
1.16,"Premium","H","SI2",61.8,58,4872,6.81,6.75,4.19
0.32,"Ideal","E","VVS1",60.9,57,1020,4.45,4.42,2.7
